X,Y,METER_ID,STREET_ADD,STATUS,LATITUDE,LONGITUDE,LONLATCONC
6054561.9175481498,2121803.1979832202,G0352,0352 Grand Ave Oakland CA,,37.80902702,-122.25546470,"-122.2554647, 37.80902702"
6054419.3902741522,2121737.3647815436,G0353,0353 Grand Ave Oakland CA,,37.80883891,-122.25595370,"-122.2559537, 37.80883891"
6054582.0238071382,2121799.9289608747,G0354,0354 Grand Ave Oakland CA,,37.80901908,-122.25539490,"-122.2553949, 37.80901908"
6054441.3515163064,2121734.3634752184,G0355,0355 Grand Ave Oakland CA,,37.80883180,-122.25587750,"-122.2558775, 37.8088318"
6054605.0867531449,2121797.1218798757,G0356,0356 Grand Ave Oakland CA,,37.80901256,-122.25531490,"-122.2553149, 37.80901256"
6054463.0073128939,2121732.048519209,G0357,0357 Grand Ave Oakland CA,,37.80882656,-122.25580240,"-122.2558024, 37.80882656"
6054626.2471438944,2121794.5798902214,G0358,0358 Grand Ave Oakland CA,,37.80900667,-122.25524150,"-122.2552415, 37.80900667"
6054484.9416522235,2121729.1607297212,G0359,0359 Grand Ave Oakland CA,,37.80881976,-122.25572630,"-122.2557263, 37.80881976"
6054506.0390509814,2121726.3356041312,G0361,0361 Grand Ave Oakland CA,,37.80881309,-122.25565310,"-122.2556531, 37.80881309"
6054663.5892608166,2121790.5582447201,G0362,0362 Grand Ave Oakland CA,,37.80899755,-122.25511200,"-122.255112, 37.80899755"
6054523.9117186517,2121724.1174327135,G0363,0363 Grand Ave Oakland CA,,37.80880792,-122.25559110,"-122.2555911, 37.80880792"
6054683.5344308913,2121787.9043786377,G0364,0364 Grand Ave Oakland CA,,37.80899129,-122.25504280,"-122.2550428, 37.80899129"
6054705.9051210582,2121785.1976911277,G0366,0366 Grand Ave Oakland CA,,37.80898501,-122.25496520,"-122.2549652, 37.80898501"
6054567.9349245578,2121718.8923775554,G0367,0367 Grand Ave Oakland CA,,37.80879584,-122.25543840,"-122.2554384, 37.80879584"
6054591.5385518968,2121715.6633813828,G0369,0369 Grand Ave Oakland CA,,37.80878819,-122.25535650,"-122.2553565, 37.80878819"
6054767.0506680608,2121777.8013804704,G0372,0372 Grand Ave Oakland CA,,37.80896785,-122.25475310,"-122.2547531, 37.80896785"
6054654.0335056484,2121707.8116910458,G0373,0373 Grand Ave Oakland CA,,37.80876985,-122.25513970,"-122.2551397, 37.80876985"
6054784.4344915599,2121775.6980382204,G0374,0374 Grand Ave Oakland CA,,37.80896297,-122.25469280,"-122.2546928, 37.80896297"
6054804.6719838977,2121773.2498803884,G0376,0376 Grand Ave Oakland CA,,37.80895729,-122.25462260,"-122.2546226, 37.80895729"
6054827.7060585618,2121770.4654371291,G0378,0378 Grand Ave Oakland CA,,37.80895083,-122.25454270,"-122.2545427, 37.80895083"
6054744.5907392353,2121697.198195219,G0379,0379 Grand Ave Oakland CA,,37.80874537,-122.25482560,"-122.2548256, 37.80874537"
6054766.2403022349,2121694.5233317912,G0381,0381 Grand Ave Oakland CA,,37.80873914,-122.25475050,"-122.2547505, 37.80873914"
6054864.9527032226,2121765.9615091383,G0382,0382 Grand Ave Oakland CA,,37.80894038,-122.25441350,"-122.2544135, 37.80894038"
6054885.7958374023,2121763.4401887208,G0384,0384 Grand Ave Oakland CA,,37.80893453,-122.25434120,"-122.2543412, 37.80893453"
6054811.0951993912,2121688.9695371389,G0385,0385 Grand Ave Oakland CA,,37.80872620,-122.25459490,"-122.2545949, 37.8087262"
6054909.7236110568,2121760.5441971272,G0386,0386 Grand Ave Oakland CA,,37.80892781,-122.25425820,"-122.2542582, 37.80892781"
6054831.8218639791,2121686.4029412121,G0387,0387 Grand Ave Oakland CA,,37.80872022,-122.25452300,"-122.254523, 37.80872022"
6054851.4822577238,2121683.9731560498,G0389,0389 Grand Ave Oakland CA,,37.80871456,-122.25445480,"-122.2544548, 37.80871456"
6054952.7071208954,2121755.3463728875,G0392,0392 Grand Ave Oakland CA,,37.80891575,-122.25410910,"-122.2541091, 37.80891575"
6054893.6075015664,2121714.6637114584,G0393,0393 Grand Ave Oakland CA,NO METER FOUND,37.80880100,-122.25431100,"-122.254311, 37.808801"
6054973.6365409791,2121752.8125852942,G0394,0394 Grand Ave Oakland CA,,37.80890987,-122.25403650,"-122.2540365, 37.80890987"
6055101.6864817291,2121652.1438233852,G0403,0403 Grand Ave Oakland CA,,37.80864004,-122.25358680,"-122.2535868, 37.80864004"
6055123.4534985572,2121649.5729623884,G0405,0405 Grand Ave Oakland CA,,37.80863410,-122.25351130,"-122.2535113, 37.8086341"
6055145.3930872232,2121646.9729019701,G0407,0407 Grand Ave Oakland CA,,37.80862809,-122.25343520,"-122.2534352, 37.80862809"
6055161.5669393986,2121645.0601761341,G0409,0409 Grand Ave Oakland CA,,37.80862367,-122.25337910,"-122.2533791, 37.80862367"
6055212.7115221471,2121639.0067105442,G0413,0413 Grand Ave Oakland CA,,37.80860968,-122.25320170,"-122.2532017, 37.80860968"
6055230.9034148902,2121636.8561242968,G0415,0415 Grand Ave Oakland CA,,37.80860471,-122.25313860,"-122.2531386, 37.80860471"
6055288.5063180625,2121630.0372402966,G0419,0419 Grand Ave Oakland CA,,37.80858895,-122.25293880,"-122.2529388, 37.80858895"
6055162.2752713114,2121729.1230001301,G0420,0420 Grand Ave Oakland CA,,37.80885453,-122.25338210,"-122.2533821, 37.80885453"
6055183.4051503092,2121726.4947245419,G0422,0422 Grand Ave Oakland CA,,37.80884840,-122.25330880,"-122.2533088, 37.8088484"
6055221.3988407254,2121721.7657313794,G0426,0426 Grand Ave Oakland CA,,37.80883737,-122.25317700,"-122.253177, 37.80883737"
6055240.5690779835,2121719.3818778843,G0428,0428 Grand Ave Oakland CA,,37.80883181,-122.25311050,"-122.2531105, 37.80883181"
6055285.7979901433,2121713.7490151376,G0430,0430 Grand Ave Oakland CA,,37.80881867,-122.25295360,"-122.2529536, 37.80881867"
6055231.0989525616,2121684.3022236377,G0432,0432 Grand Ave Oakland CA,NO METER FOUND,37.80873500,-122.25314100,"-122.253141, 37.808735"
6055302.171973139,2121711.7126018852,G0434,0434 Grand Ave Oakland CA,NO METER FOUND,37.80881392,-122.25289680,"-122.2528968, 37.80881392"
6055493.7683747262,2121688.5745248049,G0436,0436 Grand Ave Oakland CA,,37.80876024,-122.25223220,"-122.2522322, 37.80876024"
6055273.7652058154,2121679.132614553,G0438,0438 Grand Ave Oakland CA,NO METER FOUND,37.80872300,-122.25299300,"-122.252993, 37.808723"
6055287.8911618143,2121677.4111613035,G0440,0440 Grand Ave Oakland CA,NO METER FOUND,37.80871900,-122.25294400,"-122.252944, 37.808719"
6055394.0300571471,2121701.120103389,G0450,0450 Grand Ave Oakland CA,,37.80878956,-122.25257820,"-122.2525782, 37.80878956"
6055435.2894890606,2121611.5841932148,G0451,0451 Grand Ave Oakland CA,,37.80854583,-122.25242960,"-122.2524296, 37.80854583"
6055418.4443783909,2121697.986251384,G0452,0452 Grand Ave Oakland CA,,37.80878221,-122.25249350,"-122.2524935, 37.80878221"
6055459.4941650629,2121609.5684492141,G0453,0453 Grand Ave Oakland CA,,37.80854154,-122.25234570,"-122.2523457, 37.80854154"
6055434.7324035615,2121696.0095493048,G0454,0454 Grand Ave Oakland CA,,37.80877762,-122.25243700,"-122.252437, 37.80877762"
6055481.1128882319,2121606.8112368882,G0455,0455 Grand Ave Oakland CA,,37.80853508,-122.25227070,"-122.2522707, 37.80853508"
6055383.3266664743,2121666.5191227198,G0456,0456 Grand Ave Oakland CA,NO METER FOUND,37.80869400,-122.25261300,"-122.252613, 37.808694"
6055503.5390244722,2121603.9510063827,G0457,0457 Grand Ave Oakland CA,,37.80852838,-122.25219290,"-122.2521929, 37.80852838"
6055525.3601750582,2121601.1678754687,G0459,0459 Grand Ave Oakland CA,,37.80852186,-122.25211720,"-122.2521172, 37.80852186"
6055545.5953708142,2121598.5894685537,G0461,0461 Grand Ave Oakland CA,,37.80851582,-122.25204700,"-122.252047, 37.80851582"
6055564.5336531401,2121596.1734628826,G0463,0463 Grand Ave Oakland CA,,37.80851016,-122.25198130,"-122.2519813, 37.80851016"
6055583.7025780678,2121593.7276016325,G0465,0465 Grand Ave Oakland CA,,37.80850443,-122.25191480,"-122.2519148, 37.80850443"
6055556.4657558948,2121680.6992124617,G0466,0466 Grand Ave Oakland CA,,37.80874184,-122.25201470,"-122.2520147, 37.80874184"
6055578.927981317,2121678.246461466,G0468,0468 Grand Ave Oakland CA,,37.80873626,-122.25193680,"-122.2519368, 37.80873626"
6055758.5942886472,2121584.2226993889,G0507,0507 Grand Ave Oakland CA,,37.80848732,-122.25130890,"-122.2513089, 37.80848732"
6055781.3363691419,2121585.9057668746,G0509,0509 Grand Ave Oakland CA,,37.80849311,-122.25123030,"-122.2512303, 37.80849311"
6055803.0915749818,2121588.8745929599,G0511,0511 Grand Ave Oakland CA,,37.80850238,-122.25115520,"-122.2511552, 37.80850238"
6055824.0685671419,2121591.9454529583,G0513,0513 Grand Ave Oakland CA,,37.80851189,-122.25108280,"-122.2510828, 37.80851189"
6055846.1351240575,2121596.1101427972,G0515,0515 Grand Ave Oakland CA,,37.80852446,-122.25100670,"-122.2510067, 37.80852446"
6055867.6442673951,2121601.3853947222,G0517,0517 Grand Ave Oakland CA,,37.80854005,-122.25093260,"-122.2509326, 37.80854005"
6055847.5219323188,2121643.9893121272,G0518,0518 Grand Ave Oakland CA,NO METER FOUND,37.80865600,-122.25100500,"-122.251005, 37.808656"
6055888.8374664783,2121606.7505414635,G0519,0519 Grand Ave Oakland CA,,37.80855587,-122.25085960,"-122.2508596, 37.80855587"
6055853.8552529812,2121682.8757172972,G0520,0520 Grand Ave Oakland CA,,37.80876310,-122.25098560,"-122.2509856, 37.8087631"
6055909.9027130604,2121613.0136522949,G0521,0521 Grand Ave Oakland CA,,37.80857415,-122.25078710,"-122.2507871, 37.80857415"
6055861.7568119764,2121648.0933065414,G0522,0522 Grand Ave Oakland CA,NO METER FOUND,37.80866800,-122.25095600,"-122.250956, 37.808668"
6055930.2684859782,2121620.4952646345,G0523,0523 Grand Ave Oakland CA,,37.80859574,-122.25071710,"-122.2507171, 37.80859574"
6055952.1434422284,2121628.3167712986,G0524,0524 Grand Ave Oakland CA,,37.80861834,-122.25064190,"-122.2506419, 37.80861834"
6055913.6310520619,2121702.6358483881,G0525,0525 Grand Ave Oakland CA,,37.80882043,-122.25078000,"-122.25078, 37.80882043"
6055971.8848725557,2121636.396479547,G0526,0526 Grand Ave Oakland CA,,37.80864154,-122.25057410,"-122.2505741, 37.80864154"
6055932.831472978,2121709.6004013866,G0527,0527 Grand Ave Oakland CA,,37.80884054,-122.25071400,"-122.250714, 37.80884054"
6055927.1818779856,2121670.1772518754,G0528,0528 Grand Ave Oakland CA,NO METER FOUND,37.80873200,-122.25073100,"-122.250731, 37.808732"
6055992.8969696462,2121645.9932451248,G0529,0529 Grand Ave Oakland CA,,37.80866897,-122.25050200,"-122.250502, 37.80866897"
6055953.1286764741,2121719.5964443833,G0530,0530 Grand Ave Oakland CA,,37.80886903,-122.25064440,"-122.2506444, 37.80886903"
6056013.611823231,2121656.6989323795,G0531,0531 Grand Ave Oakland CA,,37.80869943,-122.25043100,"-122.250431, 37.80869943"
6055971.2628265619,2121728.2637498826,G0532,0532 Grand Ave Oakland CA,,37.80889376,-122.25058220,"-122.2505822, 37.80889376"
6056030.979898721,2121666.1122993827,G0533,0533 Grand Ave Oakland CA,,37.80872617,-122.25037150,"-122.2503715, 37.80872617"
6055990.6354912221,2121739.8027687967,G0534,0534 Grand Ave Oakland CA,,37.80892644,-122.25051590,"-122.2505159, 37.80892644"
6056050.5024974793,2121677.9400316328,G0535,0535 Grand Ave Oakland CA,,37.80875965,-122.25030470,"-122.2503047, 37.80875965"
6056008.3506788909,2121749.2351646274,G0536,0536 Grand Ave Oakland CA,,37.80895325,-122.25045520,"-122.2504552, 37.80895325"
6056025.4628493935,2121760.4198535532,G0538,0538 Grand Ave Oakland CA,,37.80898484,-122.25039670,"-122.2503967, 37.80898484"
6056088.585426569,2121702.6883417219,G0539,0539 Grand Ave Oakland CA,,37.80882956,-122.25017450,"-122.2501745, 37.80882956"
6056040.7535012215,2121771.5326922089,G0540,0540 Grand Ave Oakland CA,,37.80901614,-122.25034450,"-122.2503445, 37.80901614"
6056058.9611419737,2121785.6760366261,G0542,0542 Grand Ave Oakland CA,,37.80905591,-122.25028240,"-122.2502824, 37.80905591"
6056077.9220620543,2121801.4693121314,G0544,0544 Grand Ave Oakland CA,,37.80910025,-122.25021780,"-122.2502178, 37.80910025"
6055948.7057850659,2121677.7868167162,G0546,0546 Grand Ave Oakland CA,NO METER FOUND,37.80875400,-122.25065700,"-122.250657, 37.808754"
6056252.99946781,2121880.7745997161,G0605,0605 Grand Ave Oakland CA,NO METER FOUND,37.80932700,-122.24961700,"-122.249617, 37.809327"
6056298.9547564834,2121904.7128720433,G0607,0607 Grand Ave Oakland CA,,37.80939509,-122.24945950,"-122.2494595, 37.80939509"
6056314.0239520669,2121920.994663626,G0609,0609 Grand Ave Oakland CA,,37.80944057,-122.24940840,"-122.2494084, 37.80944057"
6056302.4786995649,2121992.7478009611,G0610,0610 Grand Ave Oakland CA,NO METER FOUND,37.80963700,-122.24945300,"-122.249453, 37.809637"
6056329.1830424815,2121935.8978490531,G0611,0611 Grand Ave Oakland CA,,37.80948227,-122.24935690,"-122.2493569, 37.80948227"
6056344.7801241428,2121952.6028681248,G0613,0613 Grand Ave Oakland CA,,37.80952894,-122.24930400,"-122.249304, 37.80952894"
6056360.8358663172,2121967.5765914619,G0615,0615 Grand Ave Oakland CA,,37.80957088,-122.24924940,"-122.2492494, 37.80957088"
6056375.4506664723,2121978.1123315543,G0617,0617 Grand Ave Oakland CA,,37.80960056,-122.24919950,"-122.2491995, 37.80960056"
6056285.1224350631,2121914.4077345431,G0619,0619 Grand Ave Oakland CA,NO METER FOUND,37.80942100,-122.24950800,"-122.249508, 37.809421"
6056289.8323993981,2121919.0540507138,G0621,0621 Grand Ave Oakland CA,NO METER FOUND,37.80943400,-122.24949200,"-122.249492, 37.809434"
6056294.2536503971,2121923.7059442997,G0623,0623 Grand Ave Oakland CA,NO METER FOUND,37.80944700,-122.24947700,"-122.249477, 37.809447"
6056298.9701763988,2121928.71610488,G0625,0625 Grand Ave Oakland CA,NO METER FOUND,37.80946100,-122.24946100,"-122.249461, 37.809461"
6056303.3910993189,2121933.3679984659,G0627,0627 Grand Ave Oakland CA,NO METER FOUND,37.80947400,-122.24944600,"-122.249446, 37.809474"
6056308.1079533994,2121938.378487125,G0629,0629 Grand Ave Oakland CA,NO METER FOUND,37.80948800,-122.24943000,"-122.24943, 37.809488"
6056316.9566889852,2121948.0461187214,G0633,0633 Grand Ave Oakland CA,NO METER FOUND,37.80951500,-122.24940000,"-122.2494, 37.809515"
6051834.2107332349,2122742.5848839581,G100-2,,,37.81146553,-122.26496640,"-122.2649664, 37.81146553"
6056824.3762778044,2122889.4969917089,G3200-1,,,37.81212611,-122.24770470,"-122.2477047, 37.81212611"
6056871.0372737348,2122798.1723712087,G3200-2,,,37.81187774,-122.24753730,"-122.2475373, 37.81187774"
6056874.0215197355,2122985.8225864619,G3200-3,,,37.81239315,-122.24753910,"-122.2475391, 37.81239315"
6056944.3274814785,2122941.5027932078,G3200-4,,,37.81227506,-122.24729290,"-122.2472929, 37.81227506"
6056984.4606033117,2123203.0810102075,G3300-1,,,37.81299537,-122.24717090,"-122.2471709, 37.81299537"
6057072.2176456451,2123191.2709944695,G3300-2,,,37.81296744,-122.24686640,"-122.2468664, 37.81296744"
6057040.5602286458,2123312.462681219,G3300-3,,,37.81329859,-122.24698380,"-122.2469838, 37.81329859"
6057145.1558199823,2123334.4114562124,G3300-4,,,37.81336422,-122.24662320,"-122.2466232, 37.81336422"
6057178.0806228966,2123584.5362840444,G3400-1,,,37.81405271,-122.24652540,"-122.2465254, 37.81405271"
6057280.6014152318,2123815.8776848763,G3500-1,,,37.81469319,-122.24618550,"-122.2461855, 37.81469319"
